

MESSAGE: Pygame initialized for simulation.

########## Simulation state - INI ###########

# solutions # : EMPTY 

# sensors # : 20

 ------  parameters ------  

# contact hurt (training agent) # : player

multiple mode: no

enemies list: 5

current enemy: 5

player mode: ai

enemy mode: static

level: 2

clock precision: low

inputs coded: no

random initialization: yes

expiration time: 3000

speed: fastest

load player: yes

load enemy: yes

sound: off

overture time: 100

logs: on

save logs: yes

########## Simulation state - END ###########

RUN: run status: enemy: 5; fitness: -5.607755278982114; player life: 13.00000000000023; enemy life: 100; time: 1000; ind_gain : -86.99999999999977
RUN: run status: enemy: 5; fitness: 91.3249280777976; player life: 71.80000000000027; enemy life: 0; time: 349; ind_gain : 71.80000000000027

RUN: run status: enemy: 5; fitness: -3.327755278982109; player life: 35.800000000000274; enemy life: 100; time: 1000; ind_gain : -64.19999999999973

RUN: run status: enemy: 5; fitness: 0.032244721017892886; player life: 69.40000000000029; enemy life: 100; time: 1000; ind_gain : -30.59999999999971

RUN: run status: enemy: 5; fitness: 91.80936197187236; player life: 71.80000000000027; enemy life: 0; time: 215; ind_gain : 71.80000000000027

RUN: run status: enemy: 5; fitness: 93.93679627126203; player life: 92.20000000000007; enemy life: 0; time: 197; ind_gain : 92.20000000000007

RUN: run status: enemy: 5; fitness: 90.81732261812775; player life: 62.20000000000034; enemy life: 0; time: 222; ind_gain : 62.20000000000034

RUN: run status: enemy: 5; fitness: -4.407755278982112; player life: 25.00000000000025; enemy life: 100; time: 1000; ind_gain : -74.99999999999974

RUN: run status: enemy: 5; fitness: -5.187755278982114; player life: 17.20000000000023; enemy life: 100; time: 1000; ind_gain : -82.79999999999977

RUN: run status: enemy: 5; fitness: -4.947755278982113; player life: 19.600000000000236; enemy life: 100; time: 1000; ind_gain : -80.39999999999976

RUN: run status: enemy: 5; fitness: 93.02168263345199; player life: 83.20000000000016; enemy life: 0; time: 200; ind_gain : 83.20000000000016

RUN: run status: enemy: 5; fitness: -3.68775527898211; player life: 32.200000000000266; enemy life: 100; time: 1000; ind_gain : -67.79999999999973

RUN: run status: enemy: 5; fitness: 2.3839348148671826; player life: 0; enemy life: 90.0; time: 747; ind_gain : -90.0

RUN: run status: enemy: 5; fitness: 91.55858578874555; player life: 75.40000000000023; enemy life: 0; time: 396; ind_gain : 75.40000000000023

RUN: run status: enemy: 5; fitness: 91.48791083107561; player life: 75.40000000000023; enemy life: 0; time: 425; ind_gain : 75.40000000000023

RUN: run status: enemy: 5; fitness: 47.89075241723563; player life: 0; enemy life: 40.0; time: 450; ind_gain : -40.0

RUN: run status: enemy: 5; fitness: 91.30288884003683; player life: 71.20000000000027; enemy life: 0; time: 336; ind_gain : 71.20000000000027

RUN: run status: enemy: 5; fitness: 93.50168263345198; player life: 88.00000000000011; enemy life: 0; time: 200; ind_gain : 88.00000000000011

RUN: run status: enemy: 5; fitness: 93.02168263345199; player life: 83.20000000000016; enemy life: 0; time: 200; ind_gain : 83.20000000000016

RUN: run status: enemy: 5; fitness: -0.9877552789821031; player life: 59.20000000000033; enemy life: 100; time: 1000; ind_gain : -40.79999999999967

RUN: run status: enemy: 5; fitness: 91.24791083107561; player life: 73.00000000000026; enemy life: 0; time: 425; ind_gain : 73.00000000000026

RUN: run status: enemy: 5; fitness: -3.9877552789821107; player life: 29.20000000000026; enemy life: 100; time: 1000; ind_gain : -70.79999999999974

RUN: run status: enemy: 5; fitness: 91.00791083107562; player life: 70.60000000000028; enemy life: 0; time: 425; ind_gain : 70.60000000000028

RUN: run status: enemy: 5; fitness: 93.26168263345198; player life: 85.60000000000014; enemy life: 0; time: 200; ind_gain : 85.60000000000014

RUN: run status: enemy: 5; fitness: 91.36791083107562; player life: 74.20000000000024; enemy life: 0; time: 425; ind_gain : 74.20000000000024

RUN: run status: enemy: 5; fitness: 93.3928282285399; player life: 88.00000000000011; enemy life: 0; time: 223; ind_gain : 88.00000000000011

RUN: run status: enemy: 5; fitness: -0.5677552789821023; player life: 63.40000000000034; enemy life: 100; time: 1000; ind_gain : -36.59999999999966

RUN: run status: enemy: 5; fitness: 93.74814186652394; player life: 91.00000000000009; enemy life: 0; time: 211; ind_gain : 91.00000000000009

RUN: run status: enemy: 5; fitness: 47.95262782095372; player life: 0; enemy life: 40.0; time: 423; ind_gain : -40.0

RUN: run status: enemy: 5; fitness: -5.007755278982113; player life: 19.000000000000234; enemy life: 100; time: 1000; ind_gain : -80.99999999999977

RUN: run status: enemy: 5; fitness: 88.00186017623237; player life: 45.4000000000003; enemy life: 0; time: 691; ind_gain : 45.4000000000003

RUN: run status: enemy: 5; fitness: 93.3928282285399; player life: 88.00000000000011; enemy life: 0; time: 223; ind_gain : 88.00000000000011

RUN: run status: enemy: 5; fitness: 93.93679627126203; player life: 92.20000000000007; enemy life: 0; time: 197; ind_gain : 92.20000000000007

RUN: run status: enemy: 5; fitness: 91.12791083107561; player life: 71.80000000000027; enemy life: 0; time: 425; ind_gain : 71.80000000000027

RUN: run status: enemy: 5; fitness: 93.26168263345198; player life: 85.60000000000014; enemy life: 0; time: 200; ind_gain : 85.60000000000014

RUN: run status: enemy: 5; fitness: -0.5077552789821027; player life: 64.00000000000034; enemy life: 100; time: 1000; ind_gain : -35.99999999999966

RUN: run status: enemy: 5; fitness: -0.7477552789821029; player life: 61.600000000000335; enemy life: 100; time: 1000; ind_gain : -38.399999999999665

RUN: run status: enemy: 5; fitness: 0.8122447210178851; player life: 77.20000000000022; enemy life: 100; time: 1000; ind_gain : -22.799999999999784

RUN: run status: enemy: 5; fitness: 93.26168263345198; player life: 85.60000000000014; enemy life: 0; time: 200; ind_gain : 85.60000000000014

RUN: run status: enemy: 5; fitness: 74.84090461150807; player life: 0; enemy life: 10.0; time: 473; ind_gain : -10.0

RUN: run status: enemy: 5; fitness: 91.12288884003682; player life: 69.40000000000029; enemy life: 0; time: 336; ind_gain : 69.40000000000029

RUN: run status: enemy: 5; fitness: 91.24791083107561; player life: 73.00000000000026; enemy life: 0; time: 425; ind_gain : 73.00000000000026

RUN: run status: enemy: 5; fitness: 92.1141340261747; player life: 81.40000000000018; enemy life: 0; time: 414; ind_gain : 81.40000000000018

RUN: run status: enemy: 5; fitness: 91.3249280777976; player life: 71.80000000000027; enemy life: 0; time: 349; ind_gain : 71.80000000000027

RUN: run status: enemy: 5; fitness: 93.26168263345198; player life: 85.60000000000014; enemy life: 0; time: 200; ind_gain : 85.60000000000014

RUN: run status: enemy: 5; fitness: 91.06791083107562; player life: 71.20000000000027; enemy life: 0; time: 425; ind_gain : 71.20000000000027

RUN: run status: enemy: 5; fitness: 91.35853908213778; player life: 68.8000000000003; enemy life: 0; time: 250; ind_gain : 68.8000000000003

RUN: run status: enemy: 5; fitness: 91.06791083107562; player life: 71.20000000000027; enemy life: 0; time: 425; ind_gain : 71.20000000000027

RUN: run status: enemy: 5; fitness: 93.26168263345198; player life: 85.60000000000014; enemy life: 0; time: 200; ind_gain : 85.60000000000014

RUN: run status: enemy: 5; fitness: 91.3249280777976; player life: 71.80000000000027; enemy life: 0; time: 349; ind_gain : 71.80000000000027

RUN: run status: enemy: 5; fitness: 91.12853266049734; player life: 72.40000000000026; enemy life: 0; time: 451; ind_gain : 72.40000000000026

RUN: run status: enemy: 5; fitness: 89.66901301948917; player life: 52.600000000000314; enemy life: 0; time: 268; ind_gain : 52.600000000000314

RUN: run status: enemy: 5; fitness: 91.1449280777976; player life: 70.00000000000028; enemy life: 0; time: 349; ind_gain : 70.00000000000028

RUN: run status: enemy: 5; fitness: 93.02168263345199; player life: 83.20000000000016; enemy life: 0; time: 200; ind_gain : 83.20000000000016

RUN: run status: enemy: 5; fitness: -6.100318952020064; player life: 0; enemy life: 100; time: 446; ind_gain : -100

RUN: run status: enemy: 5; fitness: -3.3877552789821093; player life: 35.20000000000027; enemy life: 100; time: 1000; ind_gain : -64.79999999999973

RUN: run status: enemy: 5; fitness: 93.02168263345199; player life: 83.20000000000016; enemy life: 0; time: 200; ind_gain : 83.20000000000016

RUN: run status: enemy: 5; fitness: 92.91282822853991; player life: 83.20000000000016; enemy life: 0; time: 223; ind_gain : 83.20000000000016

RUN: run status: enemy: 5; fitness: 93.50168263345198; player life: 88.00000000000011; enemy life: 0; time: 200; ind_gain : 88.00000000000011

RUN: run status: enemy: 5; fitness: 93.50168263345198; player life: 88.00000000000011; enemy life: 0; time: 200; ind_gain : 88.00000000000011

RUN: run status: enemy: 5; fitness: 91.3249280777976; player life: 71.80000000000027; enemy life: 0; time: 349; ind_gain : 71.80000000000027

RUN: run status: enemy: 5; fitness: 93.0928282285399; player life: 85.00000000000014; enemy life: 0; time: 223; ind_gain : 85.00000000000014

RUN: run status: enemy: 5; fitness: 91.18288884003682; player life: 70.00000000000028; enemy life: 0; time: 336; ind_gain : 70.00000000000028

RUN: run status: enemy: 5; fitness: 93.50168263345198; player life: 88.00000000000011; enemy life: 0; time: 200; ind_gain : 88.00000000000011

RUN: run status: enemy: 5; fitness: 91.54791083107561; player life: 76.00000000000023; enemy life: 0; time: 425; ind_gain : 76.00000000000023

RUN: run status: enemy: 5; fitness: 91.7587364548416; player life: 73.00000000000026; enemy life: 0; time: 255; ind_gain : 73.00000000000026

RUN: run status: enemy: 5; fitness: 89.38626786119733; player life: 50.80000000000031; enemy life: 0; time: 297; ind_gain : 50.80000000000031

RUN: run status: enemy: 5; fitness: 91.12288884003682; player life: 69.40000000000029; enemy life: 0; time: 336; ind_gain : 69.40000000000029

RUN: run status: enemy: 5; fitness: 91.30288884003683; player life: 71.20000000000027; enemy life: 0; time: 336; ind_gain : 71.20000000000027

RUN: run status: enemy: 5; fitness: 93.93679627126203; player life: 92.20000000000007; enemy life: 0; time: 197; ind_gain : 92.20000000000007

RUN: run status: enemy: 5; fitness: 91.3249280777976; player life: 71.80000000000027; enemy life: 0; time: 349; ind_gain : 71.80000000000027

RUN: run status: enemy: 5; fitness: 2.132244721017873; player life: 90.40000000000009; enemy life: 100; time: 1000; ind_gain : -9.599999999999909

RUN: run status: enemy: 5; fitness: 90.88288884003683; player life: 67.00000000000031; enemy life: 0; time: 336; ind_gain : 67.00000000000031

RUN: run status: enemy: 5; fitness: 91.54791083107561; player life: 76.00000000000023; enemy life: 0; time: 425; ind_gain : 76.00000000000023

RUN: run status: enemy: 5; fitness: 93.02168263345199; player life: 83.20000000000016; enemy life: 0; time: 200; ind_gain : 83.20000000000016

RUN: run status: enemy: 5; fitness: 91.60288884003683; player life: 74.20000000000024; enemy life: 0; time: 336; ind_gain : 74.20000000000024

RUN: run status: enemy: 5; fitness: 1.2322447210178815; player life: 81.40000000000018; enemy life: 100; time: 1000; ind_gain : -18.599999999999824

RUN: run status: enemy: 5; fitness: 91.76835394814498; player life: 71.80000000000027; enemy life: 0; time: 224; ind_gain : 71.80000000000027

RUN: run status: enemy: 5; fitness: 90.88288884003683; player life: 67.00000000000031; enemy life: 0; time: 336; ind_gain : 67.00000000000031

RUN: run status: enemy: 5; fitness: 91.12791083107561; player life: 71.80000000000027; enemy life: 0; time: 425; ind_gain : 71.80000000000027

RUN: run status: enemy: 5; fitness: 89.00518926293742; player life: 48.400000000000304; enemy life: 0; time: 342; ind_gain : 48.400000000000304

RUN: run status: enemy: 5; fitness: 91.2584215803562; player life: 71.80000000000027; enemy life: 0; time: 373; ind_gain : 71.80000000000027

RUN: run status: enemy: 5; fitness: 93.50168263345198; player life: 88.00000000000011; enemy life: 0; time: 200; ind_gain : 88.00000000000011

RUN: run status: enemy: 5; fitness: 93.3928282285399; player life: 88.00000000000011; enemy life: 0; time: 223; ind_gain : 88.00000000000011

RUN: run status: enemy: 5; fitness: 91.12791083107561; player life: 71.80000000000027; enemy life: 0; time: 425; ind_gain : 71.80000000000027

RUN: run status: enemy: 5; fitness: 90.9049280777976; player life: 67.6000000000003; enemy life: 0; time: 349; ind_gain : 67.6000000000003

RUN: run status: enemy: 5; fitness: 93.0928282285399; player life: 85.00000000000014; enemy life: 0; time: 223; ind_gain : 85.00000000000014

RUN: run status: enemy: 5; fitness: 90.82027017401381; player life: 64.00000000000034; enemy life: 0; time: 265; ind_gain : 64.00000000000034

RUN: run status: enemy: 5; fitness: 93.93679627126203; player life: 92.20000000000007; enemy life: 0; time: 197; ind_gain : 92.20000000000007

RUN: run status: enemy: 5; fitness: -4.467755278982112; player life: 24.400000000000247; enemy life: 100; time: 1000; ind_gain : -75.59999999999975

RUN: run status: enemy: 5; fitness: 84.17038926750857; player life: 3.4000000000002344; enemy life: 0; time: 478; ind_gain : 3.4000000000002344

RUN: run status: enemy: 5; fitness: 91.0849280777976; player life: 69.40000000000029; enemy life: 0; time: 349; ind_gain : 69.40000000000029

RUN: run status: enemy: 5; fitness: 93.26168263345198; player life: 85.60000000000014; enemy life: 0; time: 200; ind_gain : 85.60000000000014

RUN: run status: enemy: 5; fitness: 92.91282822853991; player life: 83.20000000000016; enemy life: 0; time: 223; ind_gain : 83.20000000000016

RUN: run status: enemy: 5; fitness: 0.39224472101788876; player life: 73.00000000000026; enemy life: 100; time: 1000; ind_gain : -26.999999999999744

RUN: run status: enemy: 5; fitness: 20.310400730821033; player life: 0; enemy life: 70.0; time: 804; ind_gain : -70.0

RUN: run status: enemy: 5; fitness: 86.55177175158262; player life: 32.200000000000266; enemy life: 0; time: 787; ind_gain : 32.200000000000266

RUN: run status: enemy: 5; fitness: 47.98384284030165; player life: 0; enemy life: 40.0; time: 410; ind_gain : -40.0

RUN: run status: enemy: 5; fitness: 93.50168263345198; player life: 88.00000000000011; enemy life: 0; time: 200; ind_gain : 88.00000000000011

RUN: run status: enemy: 5; fitness: 2.1498738338544996; player life: 0; enemy life: 90.0; time: 944; ind_gain : -90.0

RUN: run status: enemy: 5; fitness: -4.647755278982112; player life: 22.600000000000243; enemy life: 100; time: 1000; ind_gain : -77.39999999999975

RUN: run status: enemy: 5; fitness: 31.412244721017885; player life: 23.200000000000244; enemy life: 60.0; time: 1000; ind_gain : -36.799999999999756

RUN: run status: enemy: 5; fitness: 89.5422695528341; player life: 53.80000000000032; enemy life: 0; time: 343; ind_gain : 53.80000000000032

RUN: run status: enemy: 5; fitness: 89.89788117912033; player life: 55.00000000000032; enemy life: 0; time: 271; ind_gain : 55.00000000000032

RUN: run status: enemy: 5; fitness: 93.43129244001464; player life: 94.00000000000006; enemy life: 0; time: 391; ind_gain : 94.00000000000006

RUN: run status: enemy: 5; fitness: 91.25026654476807; player life: 73.00000000000026; enemy life: 0; time: 424; ind_gain : 73.00000000000026

RUN: run status: enemy: 5; fitness: 89.60226955283409; player life: 54.40000000000032; enemy life: 0; time: 343; ind_gain : 54.40000000000032

RUN: run status: enemy: 5; fitness: 1.3522447210178807; player life: 82.60000000000016; enemy life: 100; time: 1000; ind_gain : -17.399999999999835

RUN: run status: enemy: 5; fitness: 91.12288884003682; player life: 69.40000000000029; enemy life: 0; time: 336; ind_gain : 69.40000000000029

RUN: run status: enemy: 5; fitness: 92.77504998251861; player life: 82.00000000000017; enemy life: 0; time: 227; ind_gain : 82.00000000000017

RUN: run status: enemy: 5; fitness: 91.12791083107561; player life: 71.80000000000027; enemy life: 0; time: 425; ind_gain : 71.80000000000027

RUN: run status: enemy: 5; fitness: -4.227755278982111; player life: 26.800000000000253; enemy life: 100; time: 1000; ind_gain : -73.19999999999975

RUN: run status: enemy: 5; fitness: -5.247755278982114; player life: 16.60000000000023; enemy life: 100; time: 1000; ind_gain : -83.39999999999978

RUN: run status: enemy: 5; fitness: 91.12288884003682; player life: 69.40000000000029; enemy life: 0; time: 336; ind_gain : 69.40000000000029

RUN: run status: enemy: 5; fitness: 93.93679627126203; player life: 92.20000000000007; enemy life: 0; time: 197; ind_gain : 92.20000000000007

RUN: run status: enemy: 5; fitness: 91.24791083107561; player life: 73.00000000000026; enemy life: 0; time: 425; ind_gain : 73.00000000000026
