

MESSAGE: Pygame initialized for simulation.

########## Simulation state - INI ###########

# solutions # : EMPTY 

# sensors # : 20

 ------  parameters ------  

# contact hurt (training agent) # : player

multiple mode: yes

enemies list: 2 6

current enemy: 2

player mode: ai

enemy mode: static

level: 2

clock precision: low

inputs coded: no

random initialization: yes

expiration time: 3000

speed: fastest

load player: yes

load enemy: yes

sound: off

overture time: 100

logs: on

save logs: yes

########## Simulation state - END ###########

RUN: run status: enemy: 2; fitness: -5.84354441703136; player life: 0; enemy life: 100; time: 345
RUN: run status: enemy: 6; fitness: -5.58724865840025; player life: 0; enemy life: 100; time: 267

RUN: run status: enemy: 2; fitness: 66.77964417492167; player life: 0; enemy life: 20.0; time: 185

RUN: run status: enemy: 6; fitness: -5.062595033026967; player life: 0; enemy life: 100; time: 158

RUN: run status: enemy: 2; fitness: 39.35455310235676; player life: 0; enemy life: 50.0; time: 283

RUN: run status: enemy: 6; fitness: -5.480638923341991; player life: 0; enemy life: 100; time: 240

RUN: run status: enemy: 2; fitness: 85.4371553697401; player life: 4; enemy life: 0; time: 143

RUN: run status: enemy: 6; fitness: -5.4510384535657; player life: 0; enemy life: 100; time: 233

RUN: run status: enemy: 2; fitness: 91.45092391510478; player life: 70; enemy life: 0; time: 257

RUN: run status: enemy: 6; fitness: 48.36521039683075; player life: 0; enemy life: 40.0; time: 280

RUN: run status: enemy: 2; fitness: 75.24109822612272; player life: 0; enemy life: 10.0; time: 317

RUN: run status: enemy: 6; fitness: 48.286267194490634; player life: 0; enemy life: 40.0; time: 303

RUN: run status: enemy: 2; fitness: 90.13011907701947; player life: 58; enemy life: 0; time: 290

RUN: run status: enemy: 6; fitness: -5.030437921392435; player life: 0; enemy life: 100; time: 153

RUN: run status: enemy: 2; fitness: 84.97946500072771; player life: 4; enemy life: 0; time: 226

RUN: run status: enemy: 6; fitness: 12.989364705903744; player life: 0; enemy life: 80.0; time: 150

RUN: run status: enemy: 2; fitness: 92.36889138314541; player life: 76; enemy life: 0; time: 187

RUN: run status: enemy: 6; fitness: 39.73214184093667; player life: 0; enemy life: 50.0; time: 194

RUN: run status: enemy: 2; fitness: 91.93357331188756; player life: 76; enemy life: 0; time: 289

RUN: run status: enemy: 6; fitness: 4.40488014986541; player life: 0; enemy life: 90.0; time: 99

RUN: run status: enemy: 2; fitness: -6.013715156042802; player life: 0; enemy life: 100; time: 409

RUN: run status: enemy: 6; fitness: 3.6721238312104187; player life: 0; enemy life: 90.0; time: 206

RUN: run status: enemy: 2; fitness: 91.55014399275046; player life: 66; enemy life: 0; time: 156

RUN: run status: enemy: 6; fitness: 39.5750499825186; player life: 0; enemy life: 50.0; time: 227

RUN: run status: enemy: 2; fitness: 30.206986391615857; player life: 0; enemy life: 60.0; time: 328

RUN: run status: enemy: 6; fitness: 4.3556091008586275; player life: 0; enemy life: 90.0; time: 104

RUN: run status: enemy: 2; fitness: 13.016393378291664; player life: 0; enemy life: 80.0; time: 146

RUN: run status: enemy: 6; fitness: 11.845141905983581; player life: 0; enemy life: 80.0; time: 471

RUN: run status: enemy: 2; fitness: 12.24109822612272; player life: 0; enemy life: 80.0; time: 317

RUN: run status: enemy: 6; fitness: 4.016393378291664; player life: 0; enemy life: 90.0; time: 146

RUN: run status: enemy: 2; fitness: 91.60956741322126; player life: 66; enemy life: 0; time: 147

RUN: run status: enemy: 6; fitness: 39.35455310235676; player life: 0; enemy life: 50.0; time: 283

RUN: run status: enemy: 2; fitness: 91.72482618476617; player life: 68; enemy life: 0; time: 160

RUN: run status: enemy: 6; fitness: 31.058357577390694; player life: 0; enemy life: 60.0; time: 140

RUN: run status: enemy: 2; fitness: 21.62936197187234; player life: 0; enemy life: 70.0; time: 215

RUN: run status: enemy: 6; fitness: 38.71400190549114; player life: 0; enemy life: 50.0; time: 537

RUN: run status: enemy: 2; fitness: 75.65766574803519; player life: 0; enemy life: 10.0; time: 209

RUN: run status: enemy: 6; fitness: 3.269900217026426; player life: 0; enemy life: 90.0; time: 308

RUN: run status: enemy: 2; fitness: 21.89405452609942; player life: 0; enemy life: 70.0; time: 165

RUN: run status: enemy: 6; fitness: 3.299556426609313; player life: 0; enemy life: 90.0; time: 299

RUN: run status: enemy: 2; fitness: 91.80704314910979; player life: 70; enemy life: 0; time: 180

RUN: run status: enemy: 6; fitness: 12.540414485855841; player life: 0; enemy life: 80.0; time: 235

RUN: run status: enemy: 2; fitness: 89.78272016318508; player life: 48; enemy life: 0; time: 151

RUN: run status: enemy: 6; fitness: 3.5575822894782068; player life: 0; enemy life: 90.0; time: 231

RUN: run status: enemy: 2; fitness: 88.25289246928253; player life: 36; enemy life: 0; time: 210

RUN: run status: enemy: 6; fitness: 12.358092929061886; player life: 0; enemy life: 80.0; time: 282

RUN: run status: enemy: 2; fitness: 20.83668519596536; player life: 0; enemy life: 70.0; time: 475

RUN: run status: enemy: 6; fitness: 3.7742533262867983; player life: 0; enemy life: 90.0; time: 186

RUN: run status: enemy: 2; fitness: 39.20394224923463; player life: 0; enemy life: 50.0; time: 329

RUN: run status: enemy: 6; fitness: -4.7535901911063645; player life: 0; enemy life: 100; time: 116

RUN: run status: enemy: 2; fitness: 91.84317193830047; player life: 74; enemy life: 0; time: 259

RUN: run status: enemy: 6; fitness: 4.009567413221264; player life: 0; enemy life: 90.0; time: 147

RUN: run status: enemy: 2; fitness: 87.61639337829166; player life: 26; enemy life: 0; time: 146

RUN: run status: enemy: 6; fitness: -5.739792912179234; player life: 0; enemy life: 100; time: 311

RUN: run status: enemy: 2; fitness: 91.85873645484158; player life: 74; enemy life: 0; time: 255

RUN: run status: enemy: 6; fitness: 4.22087650688847; player life: 0; enemy life: 90.0; time: 119

RUN: run status: enemy: 2; fitness: 89.44417294239875; player life: 44; enemy life: 0; time: 142

RUN: run status: enemy: 6; fitness: 3.667281206734631; player life: 0; enemy life: 90.0; time: 207

RUN: run status: enemy: 2; fitness: 65.50776016497953; player life: 0; enemy life: 20.0; time: 660

RUN: run status: enemy: 6; fitness: 3.3795991342828504; player life: 0; enemy life: 90.0; time: 276

RUN: run status: enemy: 2; fitness: 92.73740496697303; player life: 78; enemy life: 0; time: 158

RUN: run status: enemy: 6; fitness: 3.6018372984822475; player life: 0; enemy life: 90.0; time: 221

RUN: run status: enemy: 2; fitness: 67.05124010962183; player life: 0; enemy life: 20.0; time: 141

RUN: run status: enemy: 6; fitness: -5.420534999272286; player life: 0; enemy life: 100; time: 226

RUN: run status: enemy: 2; fitness: 89.05482255552043; player life: 46; enemy life: 0; time: 256

RUN: run status: enemy: 6; fitness: 3.502831774706798; player life: 0; enemy life: 90.0; time: 244

RUN: run status: enemy: 2; fitness: 87.57611947915372; player life: 26; enemy life: 0; time: 152

RUN: run status: enemy: 6; fitness: 3.4745470608682165; player life: 0; enemy life: 90.0; time: 251

RUN: run status: enemy: 2; fitness: 90.08001907417187; player life: 50; enemy life: 0; time: 137

RUN: run status: enemy: 6; fitness: -5.455321115357702; player life: 0; enemy life: 100; time: 234

RUN: run status: enemy: 2; fitness: 66.99605369405454; player life: 0; enemy life: 20.0; time: 149

RUN: run status: enemy: 6; fitness: 3.4865712538350175; player life: 0; enemy life: 90.0; time: 248

RUN: run status: enemy: 2; fitness: 2.8158511090625167; player life: 0; enemy life: 90.0; time: 485

RUN: run status: enemy: 6; fitness: 11.890752417235635; player life: 0; enemy life: 80.0; time: 450

RUN: run status: enemy: 2; fitness: 91.93357331188756; player life: 76; enemy life: 0; time: 289

RUN: run status: enemy: 6; fitness: -5.0689042022202315; player life: 0; enemy life: 100; time: 159

RUN: run status: enemy: 2; fitness: 89.77065437104557; player life: 52; enemy life: 0; time: 228

RUN: run status: enemy: 6; fitness: 3.3941979337040022; player life: 0; enemy life: 90.0; time: 272

RUN: run status: enemy: 2; fitness: 91.88001907417187; player life: 68; enemy life: 0; time: 137

RUN: run status: enemy: 6; fitness: 3.74772657195337; player life: 0; enemy life: 90.0; time: 191

RUN: run status: enemy: 2; fitness: 3.1799170696476384; player life: 0; enemy life: 90.0; time: 337

RUN: run status: enemy: 6; fitness: -6.0330862217988015; player life: 0; enemy life: 100; time: 417

RUN: run status: enemy: 2; fitness: 91.84317193830047; player life: 74; enemy life: 0; time: 259

RUN: run status: enemy: 6; fitness: 4.22087650688847; player life: 0; enemy life: 90.0; time: 119

RUN: run status: enemy: 2; fitness: 3.6293619718723376; player life: 0; enemy life: 90.0; time: 215

RUN: run status: enemy: 6; fitness: 3.358092929061886; player life: 0; enemy life: 90.0; time: 282

RUN: run status: enemy: 2; fitness: 66.76889138314542; player life: 0; enemy life: 20.0; time: 187

RUN: run status: enemy: 6; fitness: 3.4666105112724797; player life: 0; enemy life: 90.0; time: 253

RUN: run status: enemy: 2; fitness: 22.15581291354141; player life: 0; enemy life: 70.0; time: 127

RUN: run status: enemy: 6; fitness: 30.737309811095116; player life: 0; enemy life: 60.0; time: 193

RUN: run status: enemy: 2; fitness: 91.84317193830047; player life: 74; enemy life: 0; time: 259

RUN: run status: enemy: 6; fitness: 4.22087650688847; player life: 0; enemy life: 90.0; time: 119

RUN: run status: enemy: 2; fitness: 91.85873645484158; player life: 74; enemy life: 0; time: 255

RUN: run status: enemy: 6; fitness: 4.187815644627583; player life: 0; enemy life: 90.0; time: 123

RUN: run status: enemy: 2; fitness: 86.0769900208616; player life: 14; enemy life: 0; time: 205

RUN: run status: enemy: 6; fitness: 12.557582289478207; player life: 0; enemy life: 80.0; time: 231

RUN: run status: enemy: 2; fitness: 3.228558876869984; player life: 0; enemy life: 90.0; time: 321

RUN: run status: enemy: 6; fitness: -4.736198448394496; player life: 0; enemy life: 100; time: 114

RUN: run status: enemy: 2; fitness: 3.2410982261227197; player life: 0; enemy life: 90.0; time: 317

RUN: run status: enemy: 6; fitness: 12.876036020596741; player life: 0; enemy life: 80.0; time: 168

RUN: run status: enemy: 2; fitness: 39.216174817670264; player life: 0; enemy life: 50.0; time: 325

RUN: run status: enemy: 6; fitness: 4.072746314842795; player life: 0; enemy life: 90.0; time: 138

RUN: run status: enemy: 2; fitness: 67.09472522156157; player life: 0; enemy life: 20.0; time: 135

RUN: run status: enemy: 6; fitness: -5.472270673671475; player life: 0; enemy life: 100; time: 238

RUN: run status: enemy: 2; fitness: 66.23794861721983; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 6; fitness: 12.924826184766173; player life: 0; enemy life: 80.0; time: 160

RUN: run status: enemy: 2; fitness: 88.33109579777977; player life: 34; enemy life: 0; time: 159

RUN: run status: enemy: 6; fitness: 12.711732969305466; player life: 0; enemy life: 80.0; time: 198

RUN: run status: enemy: 2; fitness: -5.459585514144159; player life: 0; enemy life: 100; time: 235

RUN: run status: enemy: 6; fitness: 3.3475108197313492; player life: 0; enemy life: 90.0; time: 285

RUN: run status: enemy: 2; fitness: 12.420270174013778; player life: 0; enemy life: 80.0; time: 265

RUN: run status: enemy: 6; fitness: -5.521460917862246; player life: 0; enemy life: 100; time: 250

RUN: run status: enemy: 2; fitness: 92.60956741322126; player life: 76; enemy life: 0; time: 147

RUN: run status: enemy: 6; fitness: 4.375027186715729; player life: 0; enemy life: 90.0; time: 102

RUN: run status: enemy: 2; fitness: 92.29405452609943; player life: 74; enemy life: 0; time: 165

RUN: run status: enemy: 6; fitness: 3.7796441749216756; player life: 0; enemy life: 90.0; time: 185

RUN: run status: enemy: 2; fitness: 39.06775481255199; player life: 0; enemy life: 50.0; time: 377

RUN: run status: enemy: 6; fitness: 3.5489615464343; player life: 0; enemy life: 90.0; time: 233

RUN: run status: enemy: 2; fitness: 89.73109579777977; player life: 48; enemy life: 0; time: 159

RUN: run status: enemy: 6; fitness: 21.747726571953372; player life: 0; enemy life: 70.0; time: 191

RUN: run status: enemy: 2; fitness: 86.43931836898447; player life: 20; enemy life: 0; time: 260

RUN: run status: enemy: 6; fitness: 12.56627799644576; player life: 0; enemy life: 80.0; time: 229

RUN: run status: enemy: 2; fitness: 30.982720163185075; player life: 0; enemy life: 60.0; time: 151

RUN: run status: enemy: 6; fitness: 12.490611663372022; player life: 0; enemy life: 80.0; time: 247

RUN: run status: enemy: 2; fitness: -5.641907070938114; player life: 0; enemy life: 100; time: 282

RUN: run status: enemy: 6; fitness: -5.62040086571715; player life: 0; enemy life: 100; time: 276

RUN: run status: enemy: 2; fitness: 90.17964417492168; player life: 54; enemy life: 0; time: 185

RUN: run status: enemy: 6; fitness: -5.318119993844216; player life: 0; enemy life: 100; time: 204

RUN: run status: enemy: 2; fitness: 86.75014399275047; player life: 18; enemy life: 0; time: 156

RUN: run status: enemy: 6; fitness: -5.676753802268282; player life: 0; enemy life: 100; time: 292

RUN: run status: enemy: 2; fitness: -5.655991810819852; player life: 0; enemy life: 100; time: 286

RUN: run status: enemy: 6; fitness: 3.519361076658009; player life: 0; enemy life: 90.0; time: 240

RUN: run status: enemy: 2; fitness: 30.976119479153724; player life: 0; enemy life: 60.0; time: 152

RUN: run status: enemy: 6; fitness: -5.579729825986222; player life: 0; enemy life: 100; time: 265

RUN: run status: enemy: 2; fitness: -5.771441123130016; player life: 0; enemy life: 100; time: 321

RUN: run status: enemy: 6; fitness: -5.19295685089021; player life: 0; enemy life: 100; time: 180

RUN: run status: enemy: 2; fitness: 12.150675220053142; player life: 0; enemy life: 80.0; time: 347

RUN: run status: enemy: 6; fitness: -5.594711379601839; player life: 0; enemy life: 100; time: 269

RUN: run status: enemy: 2; fitness: 89.73109579777977; player life: 48; enemy life: 0; time: 159

RUN: run status: enemy: 6; fitness: 12.870101285076927; player life: 0; enemy life: 80.0; time: 169

RUN: run status: enemy: 2; fitness: 92.07212383121042; player life: 74; enemy life: 0; time: 206

RUN: run status: enemy: 6; fitness: 12.737309811095114; player life: 0; enemy life: 80.0; time: 193

RUN: run status: enemy: 2; fitness: 90.34250462797222; player life: 56; enemy life: 0; time: 192

RUN: run status: enemy: 6; fitness: 4.38487948315874; player life: 0; enemy life: 90.0; time: 101

RUN: run status: enemy: 2; fitness: 85.46246192029868; player life: 8; enemy life: 0; time: 208

RUN: run status: enemy: 6; fitness: 21.82385026742617; player life: 0; enemy life: 70.0; time: 177

RUN: run status: enemy: 2; fitness: 66.88801221164346; player life: 0; enemy life: 20.0; time: 166

RUN: run status: enemy: 6; fitness: 21.41275134159975; player life: 0; enemy life: 70.0; time: 267

RUN: run status: enemy: 2; fitness: 87.1110622738433; player life: 26; enemy life: 0; time: 242

RUN: run status: enemy: 6; fitness: -4.727387818712341; player life: 0; enemy life: 100; time: 113

RUN: run status: enemy: 2; fitness: -5.783825182329737; player life: 0; enemy life: 100; time: 325

RUN: run status: enemy: 6; fitness: -4.51085950651685; player life: 0; enemy life: 100; time: 91

RUN: run status: enemy: 2; fitness: 91.71859563501553; player life: 68; enemy life: 0; time: 161

RUN: run status: enemy: 6; fitness: -4.727387818712341; player life: 0; enemy life: 100; time: 113

RUN: run status: enemy: 2; fitness: 48.50693855665945; player life: 0; enemy life: 40.0; time: 243

RUN: run status: enemy: 6; fitness: 4.40488014986541; player life: 0; enemy life: 90.0; time: 99

RUN: run status: enemy: 2; fitness: 66.6917323025988; player life: 0; enemy life: 20.0; time: 202

RUN: run status: enemy: 6; fitness: -4.499809670330265; player life: 0; enemy life: 100; time: 90

RUN: run status: enemy: 2; fitness: -5.814130531825066; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 6; fitness: -4.634728988229636; player life: 0; enemy life: 100; time: 103

RUN: run status: enemy: 2; fitness: 12.228558876869984; player life: 0; enemy life: 80.0; time: 321

RUN: run status: enemy: 6; fitness: 4.48914049348315; player life: 0; enemy life: 90.0; time: 91

RUN: run status: enemy: 2; fitness: -5.771441123130016; player life: 0; enemy life: 100; time: 321

RUN: run status: enemy: 6; fitness: -4.219507705176107; player life: 0; enemy life: 100; time: 68

RUN: run status: enemy: 2; fitness: 89.33109579777977; player life: 44; enemy life: 0; time: 159

RUN: run status: enemy: 6; fitness: 3.9630473975863705; player life: 0; enemy life: 90.0; time: 154

RUN: run status: enemy: 2; fitness: -5.771441123130016; player life: 0; enemy life: 100; time: 321

RUN: run status: enemy: 6; fitness: 4.346039649842477; player life: 0; enemy life: 90.0; time: 105
